eval_id,record_id,assessment_name,score,weight,evaluation_date
1786,597,Final,77.34,0.25,2025-02-25
1787,598,Midterm,65.83,0.25,2025-02-15
1788,598,Practical,80.26,0.25,2025-01-26
1789,599,Drill,60.44,0.25,2025-04-22
1790,599,Midterm,80.5,0.25,2025-04-02
1791,599,Drill,82.96,0.25,2025-03-28
1792,600,Midterm,89.4,0.25,2025-04-07
1793,600,Practical,70.8,0.25,2025-04-16
1794,601,Final,68.79,0.25,2025-02-22
1795,601,Practical,72.41,0.25,2025-03-31
1796,601,Final,90.63,0.25,2025-03-13
1797,601,Final,65.46,0.25,2025-03-11
1798,602,Practical,72.11,0.25,2025-02-11
1799,602,Practical,83.51,0.25,2025-01-31
1800,602,Final,96.79,0.25,2025-02-20
1801,603,Midterm,93.31,0.25,2025-03-05
1802,603,Midterm,67.22,0.25,2025-02-16
1803,603,Midterm,76.16,0.25,2025-02-26
1804,604,Final,65.9,0.25,2025-02-21
1805,604,Final,65.6,0.25,2025-03-03
1806,604,Midterm,85.91,0.25,2025-03-10
1807,605,Midterm,74.31,0.25,2025-01-29
1808,605,Midterm,61.6,0.25,2024-12-28
1809,605,Midterm,92.23,0.25,2025-01-29
1810,605,Drill,72.86,0.25,2025-01-12
1811,606,Midterm,61.03,0.25,2024-12-22
1812,606,Practical,96.57,0.25,2025-01-27
1813,606,Drill,85.91,0.25,2025-01-15
1814,607,Midterm,66.94,0.25,2025-03-21
1815,607,Drill,65.18,0.25,2025-02-24
1816,607,Midterm,99.02,0.25,2025-02-11
1817,607,Final,83.44,0.25,2025-02-21
1818,608,Final,74.65,0.25,2024-06-02
1819,608,Final,76.17,0.25,2024-05-13
1820,608,Final,65.44,0.25,2024-06-11
1821,608,Practical,79.52,0.25,2024-06-18
1822,609,Final,63.8,0.25,2024-05-14
1823,609,Practical,64.66,0.25,2024-05-15
1824,610,Final,83.14,0.25,2024-05-17
1825,610,Practical,95.7,0.25,2024-05-08
1826,610,Drill,63.3,0.25,2024-04-12
1827,610,Drill,97.43,0.25,2024-04-07
1828,611,Drill,61.62,0.25,2024-03-31
1829,611,Final,87.53,0.25,2024-04-11
1830,611,Midterm,65.22,0.25,2024-05-06
1831,612,Midterm,69.12,0.25,2024-05-18
1832,612,Final,64.39,0.25,2024-06-05
1833,613,Practical,78.25,0.25,2025-03-16
1834,613,Drill,69.95,0.25,2025-03-31
1835,613,Drill,93.05,0.25,2025-04-02
1836,614,Midterm,81.57,0.25,2025-05-11
1837,614,Midterm,71.28,0.25,2025-04-01
1838,615,Final,80.15,0.25,2025-03-06
1839,615,Midterm,61.6,0.25,2025-03-10
1840,616,Midterm,78.72,0.25,2025-02-12
1841,616,Drill,63.54,0.25,2025-02-02
1842,616,Final,65.83,0.25,2025-03-11
1843,616,Final,87.67,0.25,2025-02-25
1844,617,Practical,61.23,0.25,2025-02-18
1845,617,Drill,79.53,0.25,2025-02-27
1846,617,Midterm,90.98,0.25,2025-01-22
1847,617,Final,66.11,0.25,2025-02-03
1848,618,Final,98.64,0.25,2025-01-28
1849,618,Practical,75.93,0.25,2025-01-17
1850,619,Final,67.69,0.25,2025-02-16
1851,619,Final,96.77,0.25,2025-02-07
1852,619,Final,63.81,0.25,2025-02-04
1853,620,Practical,61.54,0.25,2025-01-22
1854,620,Practical,68.32,0.25,2025-02-17
1855,620,Final,60.73,0.25,2025-03-08
1856,621,Final,93.47,0.25,2025-03-24
1857,621,Final,84.49,0.25,2025-03-05
1858,622,Drill,89.66,0.25,2025-02-13
1859,622,Final,73.9,0.25,2025-01-19
1860,622,Practical,74.77,0.25,2025-02-11
1861,623,Midterm,66.03,0.25,2025-01-27
1862,623,Practical,87.92,0.25,2025-02-03
1863,623,Midterm,64.31,0.25,2025-02-01
1864,623,Drill,66.92,0.25,2025-01-22
1865,624,Final,70.1,0.25,2025-03-27
1866,624,Midterm,84.14,0.25,2025-03-16
1867,625,Midterm,94.46,0.25,2025-01-19
1868,625,Final,62.19,0.25,2025-02-14
1869,625,Final,85.92,0.25,2025-02-02
1870,625,Final,76.8,0.25,2025-02-03
1871,626,Final,99.67,0.25,2024-06-02
1872,626,Final,70.26,0.25,2024-06-10
1873,627,Practical,68.08,0.25,2024-05-15
1874,627,Practical,73.84,0.25,2024-06-15
1875,627,Midterm,96.54,0.25,2024-06-21
1876,628,Drill,87.76,0.25,2024-05-26
1877,628,Practical,93.92,0.25,2024-05-04
1878,628,Drill,69.22,0.25,2024-06-06
1879,628,Midterm,60.02,0.25,2024-06-06
1880,629,Practical,68.78,0.25,2024-05-29
1881,629,Practical,60.07,0.25,2024-05-09
1882,630,Drill,71.3,0.25,2025-05-18
1883,630,Midterm,87.19,0.25,2025-05-16
1884,630,Midterm,78.27,0.25,2025-05-16
1885,631,Practical,84.7,0.25,2025-04-09
1886,631,Practical,82.08,0.25,2025-03-04
1887,632,Final,80.46,0.25,2025-05-14
1888,632,Practical,79.93,0.25,2025-05-03
1889,632,Final,68.39,0.25,2025-05-08
1890,632,Final,84.02,0.25,2025-04-20
1891,633,Final,86.01,0.25,2025-03-02
1892,633,Final,61.74,0.25,2025-03-20
1893,633,Practical,66.41,0.25,2025-03-13
1894,634,Final,82.42,0.25,2025-04-11
1895,634,Final,78.48,0.25,2025-05-04
1896,634,Midterm,68.64,0.25,2025-03-22
1897,634,Practical,77.57,0.25,2025-03-27
1898,635,Practical,85.96,0.25,2025-03-16
1899,635,Practical,95.54,0.25,2025-04-21
1900,635,Final,78.82,0.25,2025-03-21
1901,635,Drill,98.51,0.25,2025-04-22
1902,636,Midterm,69.76,0.25,2025-04-11
1903,636,Drill,87.45,0.25,2025-02-28
1904,636,Drill,78.58,0.25,2025-04-11
1905,637,Midterm,86.2,0.25,2025-04-07
1906,637,Drill,73.76,0.25,2025-04-05
1907,638,Final,76.7,0.25,2025-04-09
1908,638,Final,73.68,0.25,2025-04-09
1909,638,Drill,77.28,0.25,2025-04-04
1910,639,Midterm,63.06,0.25,2025-04-22
1911,639,Final,79.36,0.25,2025-05-09
1912,639,Final,78.7,0.25,2025-05-04
1913,639,Drill,92.87,0.25,2025-04-10
1914,640,Drill,60.38,0.25,2025-04-13
1915,640,Practical,64.62,0.25,2025-04-01
1916,640,Midterm,83.78,0.25,2025-03-09
1917,641,Final,78.87,0.25,2024-12-17
1918,641,Midterm,94.66,0.25,2024-11-30
1919,642,Final,95.2,0.25,2024-12-10
1920,642,Drill,84.46,0.25,2024-12-09
1921,642,Practical,84.82,0.25,2024-11-30
1922,643,Drill,88.5,0.25,2024-12-31
1923,643,Final,79.31,0.25,2025-01-01
1924,643,Final,67.05,0.25,2025-01-12
1925,643,Final,95.8,0.25,2025-01-01
1926,644,Practical,92.1,0.25,2024-12-02
1927,644,Drill,61.3,0.25,2024-12-21
1928,645,Practical,74.17,0.25,2025-10-13
1929,645,Midterm,94.3,0.25,2025-09-22
1930,645,Practical,77.3,0.25,2025-10-29
1931,645,Drill,62.24,0.25,2025-10-03
1932,646,Midterm,61.94,0.25,2025-10-24
1933,646,Final,63.67,0.25,2025-09-24
1934,646,Practical,63.18,0.25,2025-10-30
1935,646,Drill,88.96,0.25,2025-10-06
1936,647,Final,66.88,0.25,2025-10-29
1937,647,Practical,72.93,0.25,2025-10-23
1938,647,Midterm,97.07,0.25,2025-10-17
1939,647,Drill,94.67,0.25,2025-10-30
1940,648,Midterm,78.68,0.25,2025-01-08
1941,648,Final,70.51,0.25,2025-01-10
1942,648,Midterm,63.64,0.25,2025-01-02
1943,649,Final,66.1,0.25,2024-12-03
1944,649,Final,82.3,0.25,2024-12-04
1945,649,Drill,90.52,0.25,2024-11-29
1946,649,Drill,96.35,0.25,2025-01-07
1947,650,Final,71.18,0.25,2024-11-18
1948,650,Midterm,94.3,0.25,2024-11-30
1949,650,Practical,70.31,0.25,2024-12-03
1950,650,Final,94.81,0.25,2024-11-30
1951,651,Midterm,86.13,0.25,2025-06-22
1952,651,Drill,73.91,0.25,2025-07-08
1953,651,Drill,76.06,0.25,2025-07-17
1954,652,Drill,65.47,0.25,2025-07-11
1955,652,Midterm,61.23,0.25,2025-08-12
1956,652,Midterm,92.34,0.25,2025-08-21
1957,652,Final,75.6,0.25,2025-08-09
1958,653,Final,78.27,0.25,2025-07-12
1959,653,Drill,66.65,0.25,2025-06-22
1960,654,Final,99.31,0.25,2025-07-12
1961,654,Drill,87.64,0.25,2025-07-28
1962,654,Drill,79.31,0.25,2025-07-29
1963,654,Midterm,94.24,0.25,2025-08-23
1964,655,Final,66.38,0.25,2025-06-29
1965,655,Midterm,73.74,0.25,2025-07-18
1966,655,Midterm,98.78,0.25,2025-06-09
1967,656,Practical,65.55,0.25,2025-06-12
1968,656,Final,92.75,0.25,2025-06-12
1969,656,Midterm,80.13,0.25,2025-07-19
1970,657,Practical,90.21,0.25,2025-08-01
1971,657,Drill,82.34,0.25,2025-08-28
1972,658,Drill,89.91,0.25,2025-08-22
1973,658,Drill,67.15,0.25,2025-07-28
1974,658,Practical,86.6,0.25,2025-08-03
1975,658,Drill,88.74,0.25,2025-08-09
1976,659,Final,84.56,0.25,2025-08-15
1977,659,Midterm,92.01,0.25,2025-07-08
1978,659,Drill,89.97,0.25,2025-07-21
1979,660,Practical,95.58,0.25,2025-01-26
1980,660,Drill,89.04,0.25,2025-01-01
1981,660,Final,77.72,0.25,2025-01-17
1982,661,Final,97.27,0.25,2024-12-24
1983,661,Midterm,80.04,0.25,2024-12-23
1984,661,Midterm,62.94,0.25,2024-12-20
1985,662,Practical,87.38,0.25,2025-01-08
1986,662,Midterm,68.51,0.25,2025-01-09
1987,662,Midterm,83.3,0.25,2024-12-08
1988,663,Practical,96.96,0.25,2025-01-08
1989,663,Final,90.4,0.25,2025-01-12
1990,664,Drill,71.3,0.25,2025-02-03
1991,664,Final,84.05,0.25,2025-01-31
1992,665,Midterm,74.19,0.25,2025-02-13
1993,665,Drill,86.64,0.25,2025-02-05
1994,665,Practical,69.47,0.25,2025-02-16
1995,666,Midterm,95.54,0.25,2025-03-05
1996,666,Practical,89.76,0.25,2025-03-06
1997,666,Drill,89.84,0.25,2025-02-26
1998,667,Midterm,76.58,0.25,2025-03-02
1999,667,Drill,65.25,0.25,2025-04-06
2000,667,Practical,99.87,0.25,2025-03-01
2001,668,Final,98.36,0.25,2025-04-28
2002,668,Final,82.35,0.25,2025-03-22
2003,668,Drill,66.5,0.25,2025-04-17
2004,669,Practical,92.06,0.25,2024-06-05
2005,669,Drill,78.04,0.25,2024-06-24
2006,670,Drill,96.59,0.25,2024-07-12
2007,670,Midterm,91.49,0.25,2024-06-24
2008,670,Midterm,88.97,0.25,2024-07-12
2009,671,Practical,74.6,0.25,2024-06-21
2010,671,Midterm,60.38,0.25,2024-05-30
2011,671,Drill,80.52,0.25,2024-05-30
2012,672,Final,96.21,0.25,2026-02-05
2013,672,Drill,99.85,0.25,2026-01-19
2014,672,Drill,69.57,0.25,2026-01-08
2015,672,Final,68.07,0.25,2026-01-06
2016,673,Practical,63.58,0.25,2026-01-08
2017,673,Drill,97.88,0.25,2026-01-22
2018,673,Midterm,85.65,0.25,2026-01-12
2019,673,Practical,85.66,0.25,2026-02-02
2020,674,Midterm,72.06,0.25,2025-12-12
2021,674,Midterm,95.36,0.25,2026-01-07
2022,674,Practical,74.59,0.25,2025-12-25
2023,674,Midterm,79.5,0.25,2026-01-16
2024,675,Midterm,61.37,0.25,2025-10-04
2025,675,Practical,61.98,0.25,2025-10-06
2026,676,Practical,73.79,0.25,2025-10-25
2027,676,Final,82.96,0.25,2025-11-30
2028,676,Midterm,70.77,0.25,2025-11-19
2029,676,Practical,74.73,0.25,2025-11-17
2030,677,Midterm,91.43,0.25,2025-10-23
2031,677,Final,79.1,0.25,2025-12-02
2032,678,Practical,71.6,0.25,2025-09-15
2033,678,Final,92.8,0.25,2025-09-17
2034,679,Final,88.17,0.25,2025-09-12
2035,679,Drill,81.21,0.25,2025-10-06
2036,679,Midterm,68.92,0.25,2025-10-01
2037,680,Midterm,80.99,0.25,2025-11-07
2038,680,Drill,85.92,0.25,2025-10-15
2039,681,Midterm,67.11,0.25,2025-09-22
2040,681,Midterm,81.13,0.25,2025-10-22
2041,681,Drill,66.72,0.25,2025-10-05
2042,681,Final,77.71,0.25,2025-09-19
2043,682,Midterm,78.66,0.25,2025-10-08
2044,682,Drill,92.73,0.25,2025-10-19
2045,682,Drill,87.54,0.25,2025-10-02
2046,682,Drill,65.88,0.25,2025-10-19
2047,683,Midterm,66.25,0.25,2025-12-10
2048,683,Final,99.28,0.25,2025-12-01
2049,683,Midterm,70.56,0.25,2025-11-24
2050,684,Drill,74.23,0.25,2025-08-08
2051,684,Practical,87.8,0.25,2025-07-28
2052,685,Drill,74.22,0.25,2025-07-22
2053,685,Final,77.48,0.25,2025-06-27
2054,685,Midterm,69.2,0.25,2025-07-28
2055,686,Midterm,88.04,0.25,2025-07-17
2056,686,Final,72.15,0.25,2025-06-17
2057,687,Drill,72.86,0.25,2025-08-18
2058,687,Midterm,77.16,0.25,2025-07-07
2059,687,Midterm,74.28,0.25,2025-08-03
2060,688,Midterm,67.1,0.25,2025-08-04
2061,688,Midterm,65.84,0.25,2025-07-24
2062,688,Final,77.25,0.25,2025-07-30
2063,688,Final,68.82,0.25,2025-07-12
2064,689,Practical,74.28,0.25,2025-08-12
2065,689,Final,62.31,0.25,2025-08-04
2066,689,Midterm,84.4,0.25,2025-08-06
2067,689,Practical,81.77,0.25,2025-07-24
2068,690,Practical,70.77,0.25,2024-07-02
2069,690,Practical,74.14,0.25,2024-07-04
2070,690,Final,63.85,0.25,2024-06-10
2071,691,Midterm,83.33,0.25,2024-05-22
2072,691,Midterm,81.31,0.25,2024-04-28
2073,692,Final,79.05,0.25,2024-06-09
2074,692,Practical,95.73,0.25,2024-06-06
2075,692,Drill,99.16,0.25,2024-06-07
2076,693,Midterm,61.38,0.25,2024-07-31
2077,693,Practical,84.31,0.25,2024-07-30
2078,693,Practical,71.0,0.25,2024-07-17
2079,694,Final,97.83,0.25,2024-07-24
2080,694,Drill,97.23,0.25,2024-07-15
2081,695,Drill,64.62,0.25,2024-08-14
2082,695,Midterm,83.48,0.25,2024-08-03
2083,695,Midterm,61.3,0.25,2024-08-19
2084,696,Midterm,73.05,0.25,2024-07-14
2085,696,Drill,92.88,0.25,2024-07-16
2086,696,Final,73.44,0.25,2024-07-19
2087,696,Drill,62.23,0.25,2024-08-09
2088,697,Final,96.12,0.25,2024-09-08
2089,697,Midterm,81.8,0.25,2024-08-17
2090,697,Final,86.19,0.25,2024-09-05
2091,698,Practical,73.04,0.25,2025-01-27
2092,698,Drill,85.91,0.25,2025-03-06
2093,699,Drill,74.25,0.25,2025-02-02
2094,699,Drill,70.79,0.25,2025-01-19
2095,699,Final,72.85,0.25,2025-02-23
2096,699,Midterm,87.1,0.25,2025-02-10
2097,700,Practical,71.45,0.25,2025-03-15
2098,700,Final,75.78,0.25,2025-02-21
2099,701,Drill,76.79,0.25,2025-02-23
2100,701,Practical,65.77,0.25,2025-03-03
2101,701,Final,60.69,0.25,2025-02-13
2102,701,Final,67.89,0.25,2025-02-23
2103,702,Drill,64.14,0.25,2024-12-23
2104,702,Midterm,79.53,0.25,2025-01-17
2105,702,Final,70.15,0.25,2025-01-03
2106,702,Drill,97.77,0.25,2025-01-21
2107,703,Final,96.4,0.25,2025-03-22
2108,703,Drill,66.43,0.25,2025-03-03
2109,704,Practical,90.61,0.25,2025-01-25
2110,704,Final,76.24,0.25,2025-02-22
2111,704,Midterm,94.1,0.25,2025-01-31
2112,704,Midterm,69.49,0.25,2025-02-23
2113,705,Drill,62.47,0.25,2025-03-07
2114,705,Practical,90.46,0.25,2025-02-12
2115,706,Drill,66.73,0.25,2025-03-13
2116,706,Final,63.47,0.25,2025-02-24
2117,706,Drill,67.12,0.25,2025-04-04
2118,707,Drill,93.99,0.25,2025-01-22
2119,707,Midterm,95.19,0.25,2024-12-29
2120,707,Midterm,64.02,0.25,2025-01-10
2121,707,Drill,64.5,0.25,2025-01-17
2122,708,Practical,82.43,0.25,2025-01-06
2123,708,Final,70.45,0.25,2025-01-24
2124,708,Drill,67.45,0.25,2025-01-20
2125,708,Practical,75.54,0.25,2025-01-24
2126,709,Midterm,89.59,0.25,2025-02-14
2127,709,Practical,86.0,0.25,2025-01-10
2128,709,Practical,60.03,0.25,2025-01-19
2129,710,Final,95.08,0.25,2026-01-05
2130,710,Final,82.76,0.25,2026-02-01
2131,711,Midterm,78.59,0.25,2026-01-29
2132,711,Practical,93.31,0.25,2026-02-26
2133,712,Practical,82.04,0.25,2026-02-20
2134,712,Midterm,85.21,0.25,2026-01-21
2135,712,Drill,80.82,0.25,2026-01-27
2136,713,Practical,77.06,0.25,2026-03-02
2137,713,Practical,96.65,0.25,2026-02-10
2138,713,Practical,87.27,0.25,2026-02-21
2139,714,Final,84.43,0.25,2026-02-23
2140,714,Drill,75.5,0.25,2026-02-18
2141,715,Drill,77.12,0.25,2026-02-04
2142,715,Practical,83.59,0.25,2026-02-07
2143,715,Practical,60.63,0.25,2026-01-07
2144,715,Midterm,68.69,0.25,2026-02-07
2145,716,Midterm,73.52,0.25,2024-08-05
2146,716,Final,63.82,0.25,2024-08-05
2147,717,Midterm,79.2,0.25,2024-08-08
2148,717,Practical,90.57,0.25,2024-07-30
2149,717,Final,74.82,0.25,2024-08-03
2150,717,Drill,98.4,0.25,2024-08-01
2151,718,Practical,70.45,0.25,2024-08-09
2152,718,Drill,84.9,0.25,2024-09-03
2153,718,Drill,69.22,0.25,2024-07-30
2154,718,Practical,63.39,0.25,2024-08-10
2155,719,Final,87.71,0.25,2024-08-24
2156,719,Final,95.36,0.25,2024-08-09
2157,719,Midterm,82.28,0.25,2024-08-22
2158,720,Final,73.86,0.25,2024-06-27
2159,720,Midterm,91.04,0.25,2024-07-05
2160,720,Practical,90.22,0.25,2024-07-09
2161,720,Practical,79.64,0.25,2024-07-16
2162,721,Midterm,67.66,0.25,2024-08-27
2163,721,Midterm,80.52,0.25,2024-09-06
2164,721,Midterm,73.27,0.25,2024-08-08
2165,722,Drill,89.36,0.25,2025-04-29
2166,722,Drill,86.61,0.25,2025-04-07
2167,722,Drill,95.59,0.25,2025-04-30
2168,723,Practical,92.2,0.25,2025-04-19
2169,723,Drill,85.53,0.25,2025-04-24
2170,724,Midterm,91.03,0.25,2025-04-28
2171,724,Final,68.92,0.25,2025-04-09
2172,724,Final,88.22,0.25,2025-05-19
2173,724,Drill,64.63,0.25,2025-04-13
2174,725,Final,93.69,0.25,2025-04-08
2175,725,Midterm,96.49,0.25,2025-03-13
2176,725,Drill,67.38,0.25,2025-04-10
2177,726,Drill,62.18,0.25,2025-03-07
2178,726,Practical,71.54,0.25,2025-03-04
2179,726,Practical,98.7,0.25,2025-03-01
2180,727,Drill,83.11,0.25,2025-03-30
2181,727,Practical,76.96,0.25,2025-04-11
2182,727,Drill,82.57,0.25,2025-03-24
2183,727,Final,74.55,0.25,2025-03-24
2184,728,Practical,87.07,0.25,2025-03-12
2185,728,Practical,78.68,0.25,2025-02-27
2186,728,Practical,95.88,0.25,2025-02-27
2187,728,Drill,72.32,0.25,2025-03-11
2188,729,Final,86.49,0.25,2025-03-07
2189,729,Midterm,61.71,0.25,2025-03-08
2190,729,Final,70.69,0.25,2025-03-01
2191,730,Drill,61.51,0.25,2024-02-22
2192,730,Drill,61.56,0.25,2024-03-18
2193,730,Final,82.76,0.25,2024-03-11
2194,730,Midterm,72.16,0.25,2024-03-02
2195,731,Practical,80.32,0.25,2024-02-04
2196,731,Final,94.02,0.25,2024-02-15
2197,731,Drill,91.16,0.25,2024-01-11
2198,732,Final,94.08,0.25,2024-02-25
2199,732,Final,67.35,0.25,2024-02-29
2200,732,Midterm,63.35,0.25,2024-02-25
2201,732,Midterm,72.66,0.25,2024-02-26
2202,733,Midterm,70.38,0.25,2025-04-01
2203,733,Midterm,92.03,0.25,2025-04-29
2204,733,Midterm,61.97,0.25,2025-04-08
2205,733,Final,87.86,0.25,2025-05-06
2206,734,Midterm,71.62,0.25,2025-04-16
2207,734,Drill,64.52,0.25,2025-03-25
2208,734,Final,85.38,0.25,2025-04-26
2209,735,Practical,86.83,0.25,2025-04-18
2210,735,Practical,88.22,0.25,2025-05-15
2211,735,Practical,61.97,0.25,2025-05-17
2212,736,Practical,71.2,0.25,2025-05-16
2213,736,Final,82.15,0.25,2025-05-02
2214,737,Practical,82.85,0.25,2025-05-08
2215,737,Practical,89.75,0.25,2025-05-01
2216,737,Practical,66.87,0.25,2025-04-06
2217,738,Drill,76.01,0.25,2025-02-04
2218,738,Final,89.34,0.25,2025-01-06
2219,738,Final,83.44,0.25,2025-01-27
2220,739,Drill,82.26,0.25,2025-01-26
2221,739,Final,96.35,0.25,2025-01-04
2222,739,Midterm,99.03,0.25,2025-01-09
2223,739,Midterm,99.75,0.25,2025-01-06
2224,740,Practical,75.3,0.25,2025-01-27
2225,740,Drill,68.33,0.25,2025-01-09
2226,741,Practical,74.89,0.25,2024-12-17
2227,741,Midterm,92.56,0.25,2024-12-18
2228,741,Practical,82.59,0.25,2024-12-29
2229,741,Drill,67.18,0.25,2025-01-04
2230,742,Final,88.52,0.25,2024-12-26
2231,742,Final,86.37,0.25,2024-12-29
2232,742,Drill,94.96,0.25,2025-01-10
2233,742,Final,65.82,0.25,2024-12-11
2234,743,Final,96.31,0.25,2025-02-22
2235,743,Midterm,87.31,0.25,2025-02-11
2236,743,Practical,88.14,0.25,2025-01-16
2237,744,Practical,68.85,0.25,2025-01-26
2238,744,Midterm,66.77,0.25,2025-01-16
2239,744,Final,91.86,0.25,2025-02-01
2240,744,Midterm,85.54,0.25,2025-02-01
2241,745,Drill,75.58,0.25,2025-02-17
2242,745,Final,81.95,0.25,2025-01-27
2243,745,Midterm,85.05,0.25,2025-01-15
2244,746,Practical,79.09,0.25,2025-02-08
2245,746,Midterm,88.23,0.25,2025-01-26
2246,747,Practical,84.7,0.25,2025-01-28
2247,747,Practical,66.08,0.25,2025-03-10
2248,748,Midterm,95.89,0.25,2025-01-16
2249,748,Drill,60.4,0.25,2025-01-21
2250,748,Final,94.44,0.25,2025-01-26
2251,748,Final,71.43,0.25,2025-01-28
2252,749,Practical,80.26,0.25,2025-02-15
2253,749,Final,98.05,0.25,2025-02-12
2254,750,Midterm,95.84,0.25,2024-12-03
2255,750,Practical,75.6,0.25,2024-11-08
2256,750,Midterm,90.46,0.25,2024-12-06
2257,750,Practical,84.58,0.25,2024-11-09
2258,751,Drill,78.74,0.25,2024-11-02
2259,751,Final,99.74,0.25,2024-09-29
2260,751,Final,94.58,0.25,2024-10-17
2261,752,Practical,88.39,0.25,2024-11-03
2262,752,Drill,93.08,0.25,2024-12-14
2263,752,Practical,75.55,0.25,2024-11-08
2264,753,Drill,78.42,0.25,2024-11-17
2265,753,Practical,83.67,0.25,2024-11-29
2266,753,Midterm,71.3,0.25,2024-11-15
2267,753,Final,75.38,0.25,2024-12-11
2268,754,Midterm,70.45,0.25,2025-01-18
2269,754,Midterm,81.09,0.25,2025-02-01
2270,754,Final,99.93,0.25,2025-01-10
2271,754,Drill,83.41,0.25,2025-01-09
2272,755,Practical,83.76,0.25,2024-12-19
2273,755,Final,94.26,0.25,2025-01-17
2274,755,Final,66.51,0.25,2025-01-12
2275,756,Final,89.49,0.25,2025-01-01
2276,756,Final,67.63,0.25,2024-12-30
2277,756,Drill,79.12,0.25,2024-12-21
2278,756,Midterm,65.33,0.25,2025-01-01
2279,757,Midterm,83.73,0.25,2025-01-27
2280,757,Drill,89.4,0.25,2025-01-07
2281,757,Practical,97.75,0.25,2025-01-04
2282,758,Final,78.78,0.25,2025-02-02
2283,758,Practical,79.61,0.25,2025-01-05
2284,759,Drill,79.0,0.25,2024-06-02
2285,759,Practical,83.39,0.25,2024-05-11
2286,760,Practical,97.38,0.25,2024-05-20
2287,760,Drill,99.67,0.25,2024-05-16
2288,760,Practical,62.26,0.25,2024-04-25
2289,761,Drill,96.98,0.25,2024-04-30
2290,761,Practical,90.0,0.25,2024-05-13
2291,761,Midterm,65.18,0.25,2024-05-05
2292,762,Practical,71.19,0.25,2024-06-08
2293,762,Final,85.44,0.25,2024-06-21
2294,762,Drill,90.86,0.25,2024-05-23
2295,763,Drill,79.26,0.25,2024-12-18
2296,763,Final,76.63,0.25,2025-01-04
2297,763,Final,91.46,0.25,2024-11-23
2298,764,Drill,84.42,0.25,2024-11-28
2299,764,Midterm,68.79,0.25,2024-11-13
2300,764,Practical,72.4,0.25,2024-11-03
2301,765,Drill,87.58,0.25,2024-10-26
2302,765,Drill,94.92,0.25,2024-11-08
2303,765,Drill,61.95,0.25,2024-11-01
2304,766,Practical,67.43,0.25,2024-11-21
2305,766,Final,83.5,0.25,2024-12-02
2306,767,Practical,70.38,0.25,2024-12-24
2307,767,Final,90.32,0.25,2025-01-09
2308,767,Drill,89.38,0.25,2024-12-09
2309,767,Drill,97.88,0.25,2024-12-09
2310,768,Drill,70.57,0.25,2024-11-26
2311,768,Midterm,84.15,0.25,2025-01-02
2312,769,Midterm,69.28,0.25,2024-11-24
2313,769,Drill,71.51,0.25,2025-01-06
2314,769,Practical,65.03,0.25,2024-12-27
2315,769,Practical,73.26,0.25,2024-12-03
2316,770,Final,78.79,0.25,2025-12-08
2317,770,Practical,68.58,0.25,2025-11-20
2318,770,Midterm,70.5,0.25,2025-11-18
2319,771,Practical,67.35,0.25,2025-12-10
2320,771,Midterm,90.2,0.25,2025-11-20
2321,771,Practical,91.64,0.25,2025-11-09
2322,771,Practical,72.58,0.25,2025-11-26
2323,772,Drill,86.97,0.25,2025-12-01
2324,772,Midterm,74.26,0.25,2025-11-27
2325,773,Midterm,75.17,0.25,2025-11-10
2326,773,Drill,62.22,0.25,2025-10-31
2327,773,Drill,73.04,0.25,2025-11-07
2328,774,Drill,62.65,0.25,2025-11-30
2329,774,Drill,87.56,0.25,2025-11-16
2330,775,Practical,64.65,0.25,2025-02-21
2331,775,Practical,69.47,0.25,2025-03-20
2332,776,Final,63.07,0.25,2025-02-09
2333,776,Drill,66.61,0.25,2025-03-08
2334,776,Midterm,71.79,0.25,2025-02-22
2335,777,Drill,76.07,0.25,2025-02-17
2336,777,Practical,74.07,0.25,2025-04-02
2337,777,Practical,75.94,0.25,2025-03-17
2338,778,Drill,99.2,0.25,2025-02-25
2339,778,Drill,90.59,0.25,2025-02-25
2340,778,Drill,68.61,0.25,2025-02-12
2341,778,Drill,60.54,0.25,2025-01-14
2342,779,Practical,65.92,0.25,2025-02-20
2343,779,Practical,67.91,0.25,2025-02-23
2344,779,Midterm,61.51,0.25,2025-01-24
2345,780,Drill,99.09,0.25,2025-01-12
2346,780,Midterm,77.97,0.25,2025-01-31
2347,781,Midterm,64.6,0.25,2025-01-11
2348,781,Drill,89.09,0.25,2024-12-13
2349,781,Drill,68.59,0.25,2025-01-14
2350,781,Drill,74.8,0.25,2025-01-08
2351,782,Practical,99.9,0.25,2025-02-11
2352,782,Final,95.46,0.25,2025-01-16
2353,782,Final,85.55,0.25,2025-02-07
2354,782,Midterm,71.12,0.25,2025-02-18
2355,783,Midterm,98.43,0.25,2024-06-05
2356,783,Drill,77.14,0.25,2024-05-26
2357,783,Midterm,72.22,0.25,2024-05-18
2358,784,Midterm,87.36,0.25,2024-04-20
2359,784,Final,64.05,0.25,2024-05-08
2360,785,Final,72.44,0.25,2024-05-10
2361,785,Midterm,99.77,0.25,2024-05-16
2362,785,Practical,91.68,0.25,2024-05-14
2363,786,Drill,74.68,0.25,2025-08-30
2364,786,Practical,63.39,0.25,2025-09-29
2365,786,Final,68.72,0.25,2025-09-12
2366,786,Midterm,76.56,0.25,2025-09-26
2367,787,Midterm,78.39,0.25,2025-08-13
